Organoid	Drug_ID	Drug Name	Max_conc	IC50	BETA	AUC
P14	1007	Docetaxel	0.0125	-4.493689	0.949026	0.72875
P14	1010	Gefitinib	0.5	3.265665	1.008453	0.94
P14	1010	Gefitinib	0.5	1.689115	0.772547	0.993237
P14	1010	Gefitinib	0.5	0.492865	0.961456	0.922375
P14	1010	Gefitinib	0.5	3.425044	1.010223	0.993238
P14	1010	Gefitinib	0.5	1.421024	0.930133	0.949875
P14	1011	ABT-263	2	4.628437	0.989823	0.993237
P14	1011	ABT-263	2	4.931859	1.003582	0.991987
P14	1011	ABT-263	2	4.864334	0.999935	0.993237
P14	1011	ABT-263	2	4.355984	0.998263	0.978375
P14	1011	ABT-263	2	1.912451	0.752416	0.988488
P14	1011	ABT-263	2	3.881552	0.918051	0.8875
P14	1012	Vorinostat	10	0.455803	1.086868	0.70375
P14	1012	Vorinostat	10	1.345645	1.286538	0.6525
P14	1012	Vorinostat	10	0.29299	1.369437	0.61
P14	1012	Vorinostat	10	0.954387	1.263437	0.70625
P14	1012	Vorinostat	10	1.011037	1.075173	0.5875
P14	1012	Vorinostat	10	0.056844	1.302436	0.71
P14	1013	Nilotinib	2	0.629029	0.925011	0.993237
P14	1013	Nilotinib	2	3.644239	0.891379	0.968625
P14	1013	Nilotinib	2	4.939052	1.026047	0.77125
P14	1013	Nilotinib	2	4.119642	0.928625	0.983375
P14	1013	Nilotinib	2	4.30059	0.93181	0.982125
P14	1013	Nilotinib	2	3.830423	0.942032	0.978375
P14	1017	AZD-2281	5	4.205223	0.789289	0.982125
P14	1017	AZD-2281	5	4.933862	0.932784	0.93
P14	1017	AZD-2281	5	3.196016	0.87546	0.9475
P14	1017	AZD-2281	5	4.881886	0.904919	0.973375
P14	1017	AZD-2281	5	4.461428	0.948015	0.937375
P14	1017	AZD-2281	5	3.510111	0.875529	0.978375
P14	1020	Lenalidomide	5	5.539455	1.004039	0.991988
P14	1020	Lenalidomide	5	5.48684	0.999686	0.991988
P14	1020	Lenalidomide	5	5.607225	0.999235	0.991988
P14	1020	Lenalidomide	5	4.960899	0.968937	0.983375
P14	1020	Lenalidomide	5	5.287314	0.968255	0.985988
P14	1020	Lenalidomide	5	4.134676	0.926114	0.959875
P14	1021	Axitinib	2	0.844183	0.847775	0.911125
P14	1021	Axitinib	2	1.035629	0.972425	0.8425
P14	1021	Axitinib	2	1.68616	1.07144	0.865
P14	1021	Axitinib	2	3.887757	0.970022	0.978375
P14	1021	Axitinib	2	4.574582	0.974452	0.977125
P14	1021	Axitinib	2	3.912325	0.913504	0.991987
P14	1023	GW 441756	2	3.707279	0.896269	0.9225
P14	1023	GW 441756	2	2.596607	0.833105	0.969875
P14	1023	GW 441756	2	1.102542	0.82568	0.8575
P14	1023	GW 441756	2	4.426822	0.998772	0.952375
P14	1023	GW 441756	2	3.089173	0.869894	0.990738
P14	1023	GW 441756	2	3.218384	0.826576	0.956125
P14	1024	CEP-701	2	3.850149	0.901425	0.67875
P14	1024	CEP-701	2	-0.90862	0.532602	0.60125
P14	1024	CEP-701	2	-0.135848	0.573142	0.983375
P14	1024	CEP-701	2	0.228692	0.474419	0.94875
P14	1024	CEP-701	2	3.609549	0.866262	0.976125
P14	1024	CEP-701	2	2.909712	0.833125	0.6425
P14	1025	SB 216763	10	4.338937	0.881425	0.946125
P14	1025	SB 216763	10	4.367514	0.889867	0.967375
P14	1025	SB 216763	10	5.009222	0.915758	0.944875
P14	1025	SB 216763	10	2.612914	0.744389	0.83
P14	1025	SB 216763	10	1.548416	0.98155	0.88
P14	1025	SB 216763	10	3.427602	0.738069	0.7775
P14	1026	17-AAG	1	-0.010489	1.120179	0.83375
P14	1026	17-AAG	1	0.520699	1.050161	0.8625
P14	1026	17-AAG	1	-0.002717	0.977708	0.82375
P14	1026	17-AAG	1	-0.120069	0.903331	0.83375
P14	1026	17-AAG	1	-1.300726	1.139919	0.80375
P14	1026	17-AAG	1	0.239948	0.893115	0.71
P14	1029	AMG-706	2	3.617163	0.97984	0.994488
P14	1029	AMG-706	2	2.694984	0.94235	0.948625
P14	1029	AMG-706	2	5.072017	1.008915	0.975875
P14	1029	AMG-706	2	4.244197	0.933301	0.984625
P14	1029	AMG-706	2	4.250408	0.967302	0.967375
P14	1029	AMG-706	2	3.354981	0.924361	0.983375
P14	1030	KU-55933	10	6.106799	0.9939	0.994488
P14	1030	KU-55933	10	6.749217	0.998111	0.991987
P14	1030	KU-55933	10	6.580842	1.030141	0.993237
P14	1030	KU-55933	10	6.278707	0.958598	0.968625
P14	1030	KU-55933	10	5.095588	0.914659	0.989737
P14	1030	KU-55933	10	6.065234	0.940638	0.985988
P14	1032	BIBW2992/Afatanib	0.5	-0.591226	1.032681	0.83875
P14	1032	BIBW2992/Afatanib	0.5	-2.341637	1.180658	0.68125
P14	1032	BIBW2992/Afatanib	0.5	-2.242683	1.291224	0.70125
P14	1032	BIBW2992/Afatanib	0.5	-0.956479	0.982432	0.60625
P14	1032	BIBW2992/Afatanib	0.5	2.09565	1.012244	0.977125
P14	1032	BIBW2992/Afatanib	0.5	-2.576858	0.83262	0.8
P14	1033	GDC-0449	10	6.015033	0.926252	0.984625
P14	1033	GDC-0449	10	6.739639	1.031358	0.991987
P14	1033	GDC-0449	10	6.259974	0.976505	0.994712
P14	1033	GDC-0449	10	4.890229	0.848739	0.984625
P14	1033	GDC-0449	10	5.847609	0.961461	0.954875
P14	1036	PLX4720	10	5.775275	0.925386	0.994712
P14	1036	PLX4720	10	6.856882	1.035284	0.983375
P14	1036	PLX4720	10	5.677698	0.963255	0.982125
P14	1036	PLX4720	10	5.417598	0.9043	0.977125
P14	1036	PLX4720	10	5.815225	0.95045	0.983375
P14	1037	BX-795	5	2.194396	0.919112	0.982125
P14	1037	BX-795	5	2.255929	1.144377	0.88125
P14	1037	BX-795	5	4.869253	0.954072	0.886125
P14	1037	BX-795	5	3.652493	0.854251	0.938625
P14	1037	BX-795	5	2.961558	0.741057	0.8925
P14	1037	BX-795	5	2.732826	0.791971	0.88875
P14	1038	NU-7441	2	4.770796	1.028646	0.993237
P14	1038	NU-7441	2	3.470062	0.940033	0.972125
P14	1038	NU-7441	2	2.613739	0.995073	0.948625
P14	1038	NU-7441	2	3.329399	0.866608	0.961125
P14	1038	NU-7441	2	2.997295	0.879261	0.951125
P14	1038	NU-7441	2	4.053248	0.944766	0.982125
P14	1039	SL 0101-1	10	2.841969	0.808896	0.86625
P14	1039	SL 0101-1	10	5.278954	0.90273	0.79125
P14	1039	SL 0101-1	10	2.04947	0.761218	0.973375
P14	1039	SL 0101-1	10	1.786201	1.161422	0.88125
P14	1039	SL 0101-1	10	3.208529	0.80664	0.9075
P14	1039	SL 0101-1	10	3.842672	0.797709	0.79
P14	1042	BIRB 0796	10	5.354681	0.913115	0.991988
P14	1042	BIRB 0796	10	6.300076	0.968713	0.993237
P14	1042	BIRB 0796	10	6.433944	1.03179	0.975875
P14	1042	BIRB 0796	10	6.248415	0.971429	0.991987
P14	1042	BIRB 0796	10	4.54574	0.843278	0.991988
P14	1042	BIRB 0796	10	6.20341	0.982053	0.944875
P14	1043	JNK Inhibitor VIII	10	4.025035	0.783956	0.988487
P14	1043	JNK Inhibitor VIII	10	5.952247	1.005299	0.91625
P14	1043	JNK Inhibitor VIII	10	4.729018	0.914816	0.958625
P14	1043	JNK Inhibitor VIII	10	3.112778	0.883964	0.989738
P14	1043	JNK Inhibitor VIII	10	6.180282	0.966598	0.8875
P14	1046	681640	2	5.048985	1.001058	0.993237
P14	1046	681640	2	2.923908	0.983518	0.961125
P14	1046	681640	2	4.597666	0.984227	0.991988
P14	1046	681640	2	3.866589	0.913882	0.968625
P14	1046	681640	2	3.715452	0.877964	0.977125
P14	1046	681640	2	3.578388	0.884637	0.969875
P14	1047	Nutlin-3a	8	0.601702	1.257922	0.956125
P14	1047	Nutlin-3a	8	-0.080409	1.184693	0.60625
P14	1047	Nutlin-3a	8	4.355392	0.967716	0.70625
P14	1047	Nutlin-3a	8	0.800601	1.184551	0.715
P14	1047	Nutlin-3a	8	1.468376	0.863476	0.77125
P14	1047	Nutlin-3a	8	3.418676	0.979048	0.911125
P14	1048	Mirin	100	4.968814	0.966176	0.954875
P14	1048	Mirin	100	5.563641	0.924182	0.85125
P14	1048	Mirin	100	6.804256	1.019546	0.90625
P14	1048	Mirin	100	5.694387	0.91436	0.91125
P14	1048	Mirin	100	6.138139	0.818798	0.9175
P14	1049	PD-173074	2	4.847265	1.020161	0.994712
P14	1049	PD-173074	2	4.897582	1.029183	0.993237
P14	1049	PD-173074	2	5.191562	1.064097	0.993237
P14	1049	PD-173074	2	3.93593	0.908375	0.961125
P14	1049	PD-173074	2	3.249412	0.907708	0.978375
P14	1049	PD-173074	2	2.665504	0.794785	0.93
P14	1050	ZM-447439	4	3.793025	0.890989	0.954875
P14	1050	ZM-447439	4	5.435142	1.006782	0.912375
P14	1050	ZM-447439	4	2.675296	1.123545	0.993237
P14	1050	ZM-447439	4	3.461294	0.908233	0.985987
P14	1050	ZM-447439	4	4.60268	0.906993	0.948625
P14	1050	ZM-447439	4	5.125177	0.949912	0.978375
P14	1051	MLN8237	2	-2.204069	0.833545	0.58125
P14	1051	MLN8237	2	-1.53657	1.043775	0.36875
P14	1051	MLN8237	2	-3.018106	0.861334	0.4925
P14	1051	MLN8237	2	-0.423375	0.994058	0.72375
P14	1051	MLN8237	2	1.722603	0.759627	0.88125
P14	1052	RO-3306	5	3.318816	1.019764	0.994712
P14	1052	RO-3306	5	6.061396	1.026997	0.954875
P14	1052	RO-3306	5	3.809436	0.947375	0.944875
P14	1052	RO-3306	5	3.749353	0.923527	0.983375
P14	1052	RO-3306	5	5.186493	0.946336	0.949875
P14	1052	RO-3306	5	3.581322	0.860992	0.937375
P14	1053	MK-2206	4	2.148871	0.947248	0.92
P14	1053	MK-2206	4	2.719936	0.866212	0.975875
P14	1053	MK-2206	4	4.265518	0.9651	0.89125
P14	1053	MK-2206	4	2.720126	1.004078	0.922375
P14	1053	MK-2206	4	4.960516	0.951319	0.963625
P14	1053	MK-2206	4	4.009142	0.946632	0.984625
P14	1054	PD-0332991	4	4.034143	0.865895	0.957375
P14	1054	PD-0332991	4	1.284239	1.02968	0.8175
P14	1054	PD-0332991	4	3.597462	0.844682	0.942375
P14	1054	PD-0332991	4	2.9973	0.708264	0.85875
P14	1054	PD-0332991	4	3.370875	0.811449	0.93
P14	1054	PD-0332991	4	2.129393	0.758771	0.89625
P14	1055	PF477736	1	3.000427	0.885782	0.969875
P14	1055	PF477736	1	3.338645	0.911099	0.979625
P14	1055	PF477736	1	0.031426	0.986138	0.8575
P14	1055	PF477736	1	3.672845	0.987203	0.985988
P14	1055	PF477736	1	3.422996	0.976228	0.983375
P14	1057	NVP-BEZ235	0.25	-0.954232	1.158053	0.881125
P14	1057	NVP-BEZ235	0.25	-0.24021	0.915883	0.58125
P14	1057	NVP-BEZ235	0.25	-3.652332	0.997981	0.91625
P14	1057	NVP-BEZ235	0.25	0.748654	0.893767	0.875
P14	1057	NVP-BEZ235	0.25	0.929463	0.830714	0.946125
P14	1057	NVP-BEZ235	0.25	-0.805487	0.885801	0.944875
P14	1058	GDC0941	4	3.357259	0.958125	0.982125
P14	1058	GDC0941	4	3.976635	0.908663	0.961125
P14	1058	GDC0941	4	4.640524	0.98051	0.948625
P14	1058	GDC0941	4	5.894795	1.037267	0.994712
P14	1058	GDC0941	4	5.190207	0.957696	0.988488
P14	1058	GDC0941	4	3.391572	0.811679	0.935
P14	1058	GDC0941	4	1.859314	0.77785	0.88375
P14	1058	GDC0941	4	2.497663	0.759199	0.984737
P14	1058	GDC0941	4	5.098627	0.942746	0.85
P14	1058	GDC0941	4	2.804672	1.034048	0.926125
P14	1058	GDC0941	4	4.997695	0.994613	0.988487
P14	1059	AZD8055	2	3.482789	0.958197	0.951125
P14	1059	AZD8055	2	2.908325	0.881961	0.961125
P14	1059	AZD8055	2	3.326935	0.885176	0.972125
P14	1059	AZD8055	2	1.655337	0.999685	0.973375
P14	1059	AZD8055	2	3.750723	0.9222	0.902375
P14	1059	AZD8055	2	3.663596	0.924171	0.975875
P14	1066	AZD6482	5	3.872341	0.774474	0.84375
P14	1066	AZD6482	5	2.271637	0.701363	0.971125
P14	1066	AZD6482	5	4.674515	0.895368	0.9325
P14	1066	AZD6482	5	5.072749	0.953983	0.984737
P14	1066	AZD6482	5	5.406633	0.980174	0.983375
P14	1066	AZD6482	5	5.11905	0.980809	0.988487
P14	1068	Obatoclax Mesylate	10	-0.192735	2.115645	0.535
P14	1068	Obatoclax Mesylate	10	-0.620336	1.976319	0.238875
P14	1068	Obatoclax Mesylate	10	-2.013438	1.411173	0.468762
P14	1068	Obatoclax Mesylate	10	0.473478	1.385153	0.50375
P14	1068	Obatoclax Mesylate	10	-0.428101	1.579042	0.60125
P14	1068	Obatoclax Mesylate	10	0.191216	1.435677	0.5
P14	1068	Obatoclax Mesylate	10	-0.336856	1.874526	0.478875
P14	1068	Obatoclax Mesylate	10	-0.854904	1.756406	0.503875
P14	1068	Obatoclax Mesylate	10	-0.523563	1.787922	0.415125
P14	1068	Obatoclax Mesylate	10	-1.048452	1.509273	0.5775
P14	1068	Obatoclax Mesylate	10	0.041922	1.06718	0.390125
P14	1069	EHT 1864	10	5.3099	0.964535	0.949875
P14	1069	EHT 1864	10	4.309308	0.920862	0.977125
P14	1069	EHT 1864	10	2.362499	0.874663	0.84125
P14	1069	EHT 1864	10	5.541507	0.911035	0.967375
P14	1069	EHT 1864	10	4.984059	0.949547	0.978375
P14	1072	BMS-708163	5	4.373483	0.865406	0.925
P14	1072	BMS-708163	5	3.620829	0.771467	0.979625
P14	1072	BMS-708163	5	4.970487	0.91572	0.962375
P14	1072	BMS-708163	5	4.401457	0.868429	0.943625
P14	1072	BMS-708163	5	3.747156	0.870759	0.961125
P14	1072	BMS-708163	5	4.073568	0.788229	0.945
P14	1073	5-Fluorouracil	20	0.774582	1.070136	0.725
P14	1073	5-Fluorouracil	20	1.833202	1.191781	0.60875
P14	1073	5-Fluorouracil	20	0.914154	1.153016	0.59
P14	1073	5-Fluorouracil	20	1.080232	1.349509	0.63625
P14	1073	5-Fluorouracil	20	1.308896	1.252065	0.64625
P14	1073	5-Fluorouracil	20	-0.134391	0.945427	0.44125
P14	1079	Dasatanib	0.5	2.871649	0.914281	0.983375
P14	1079	Dasatanib	0.5	3.478434	1.016131	0.982125
P14	1079	Dasatanib	0.5	2.616994	0.96098	0.993237
P14	1079	Dasatanib	0.5	2.037241	0.872561	0.977125
P14	1079	Dasatanib	0.5	2.360864	0.949912	0.961125
P14	1079	Dasatanib	0.5	2.064153	0.862376	0.961125
P14	1080	Paclitaxel	0.01	-2.105965	0.838212	0.956125
P14	1080	Paclitaxel	0.01	-1.037782	0.99134	0.952375
P14	1080	Paclitaxel	0.01	-2.26422	0.858902	0.984737
P14	1080	Paclitaxel	0.01	-5.4695	0.762294	0.9225
P14	1080	Paclitaxel	0.01	-3.092505	0.875828	0.7375
P14	1083	PF-02341066	1	3.147418	0.924639	0.971125
P14	1083	PF-02341066	1	3.131762	0.881657	0.977125
P14	1083	PF-02341066	1	3.394608	0.9597	0.983375
P14	1083	PF-02341066	1	2.888251	0.934969	0.993237
P14	1083	PF-02341066	1	4.112972	1.024951	0.972125
P14	1083	PF-02341066	1	2.898122	0.946978	0.972125
P14	1085	Sorafenib	4	3.053029	0.978643	0.982125
P14	1085	Sorafenib	4	4.64997	0.992854	0.988488
P14	1085	Sorafenib	4	5.182	0.983896	0.942375
P14	1085	Sorafenib	4	3.745944	0.89439	0.954875
P14	1085	Sorafenib	4	4.526713	0.928223	0.977125
P14	1086	BI-2536	0.5	-2.342463	1.268107	0.66875
P14	1086	BI-2536	0.5	-2.385166	1.125594	0.65875
P14	1086	BI-2536	0.5	-2.649156	1.027213	0.62875
P14	1086	BI-2536	0.5	-1.900846	1.207186	0.705
P14	1086	BI-2536	0.5	-1.887648	1.283049	0.73125
P14	1088	Irinotecan	5	-0.6227	0.576965	0.55875
P14	1088	Irinotecan	5	-1.168608	0.761194	0.88125
P14	1088	Irinotecan	5	2.055106	0.989241	0.505
P14	1088	Irinotecan	5	0.961782	0.737077	0.7475
P14	1088	Irinotecan	5	0.327386	0.94688	0.71
P14	1089	Oxaliplatin	20	6.827428	0.956297	0.993238
P14	1089	Oxaliplatin	20	7.188571	1.009	0.988487
P14	1089	Oxaliplatin	20	7.068714	0.983172	0.993237
P14	1089	Oxaliplatin	20	6.866748	0.97443	0.982125
P14	1089	Oxaliplatin	20	6.403656	0.932809	0.984625
P14	1089	Oxaliplatin	20	6.59232	0.955938	0.989737
P14	1091	BMS-536924	4	3.282982	0.842655	0.918625
P14	1091	BMS-536924	4	1.726878	0.787883	0.84
P14	1091	BMS-536924	4	2.44393	1.051262	0.94375
P14	1091	BMS-536924	4	5.254129	0.996712	0.991988
P14	1091	BMS-536924	4	4.493367	0.933151	0.977125
P14	1114	Cetuximab	32.9	7.15975	0.957742	0.984738
P14	1114	Cetuximab	32.9	7.490416	0.988975	0.991987
P14	1114	Cetuximab	32.9	6.960768	0.989339	0.984737
P14	1114	Cetuximab	32.9	7.337989	1.001193	0.969625
P14	1114	Cetuximab	32.9	6.951437	0.953475	0.984625
P14	1114	Cetuximab	32.9	6.118157	0.952652	0.991987
P14	1116	AKT inhibitor VIII	5	2.262671	0.900726	0.994712
P14	1116	AKT inhibitor VIII	5	4.955824	0.94359	0.982125
P14	1116	AKT inhibitor VIII	5	6.106334	1.061657	0.885
P14	1116	AKT inhibitor VIII	5	5.792756	0.994371	0.993238
P14	1116	AKT inhibitor VIII	5	5.700013	0.997135	0.993238
P14	1129	PF-4708671	10	5.061986	0.949032	0.971125
P14	1129	PF-4708671	10	4.231742	0.855381	0.970875
P14	1129	PF-4708671	10	5.472	0.878737	0.937375
P14	1129	PF-4708671	10	3.565024	0.969258	0.892375
P14	1129	PF-4708671	10	2.920002	1.05534	0.923625
P14	1129	PF-4708671	10	2.595499	1.086754	0.857375
P14	1133	JNJ-26854165	10	6.516605	1.040375	0.9275
P14	1133	JNJ-26854165	10	1.441082	1.218536	0.994487
P14	1133	JNJ-26854165	10	4.194392	0.79427	0.78625
P14	1133	JNJ-26854165	10	5.304021	0.971836	0.977125
P14	1133	JNJ-26854165	10	1.8656	1.064654	0.82125
P14	1134	LY317615	10	1.669294	1.254646	0.970875
P14	1134	LY317615	10	4.742436	1.041395	0.805
P14	1134	LY317615	10	1.790963	1.112734	0.781125
P14	1134	LY317615	10	3.270976	0.750604	0.87875
P14	1134	LY317615	10	3.825084	0.668422	0.87625
P14	1150	Embelin	10	5.676382	0.969131	0.982125
P14	1150	Embelin	10	5.449702	0.980022	0.963625
P14	1150	Embelin	10	4.767487	0.944734	0.983375
P14	1150	Embelin	10	5.74427	0.932855	0.988488
P14	1150	Embelin	10	6.120559	0.971147	0.983375
P14	1190	Gemcitibine	10	-2.896767	0.434965	0.33375
P14	1190	Gemcitibine	10	-3.420539	0.477253	0.42875
P14	1190	Gemcitibine	10	-1.238848	0.584487	0.28625
P14	1190	Gemcitibine	10	-1.159515	0.849472	0.45875
P14	1190	Gemcitibine	10	-1.068684	0.685263	0.4225
P14	1191	Bortezomib	0.02	-1.744442	1.073042	0.957375
P14	1191	Bortezomib	0.02	-1.552707	0.976481	0.964625
P14	1191	Bortezomib	0.02	-2.020885	1.020122	0.951125
P14	1191	Bortezomib	0.02	-4.318898	1.042553	0.6675
P14	1191	Bortezomib	0.02	-2.410762	0.991558	0.926125
P14	1192	GSK269962A	5	1.569513	0.888449	0.926125
P14	1192	GSK269962A	5	2.748701	1.089113	0.835
P14	1192	GSK269962A	5	2.488646	0.622608	0.83625
P14	1192	GSK269962A	5	3.475637	0.790855	0.9225
P14	1192	GSK269962A	5	2.144731	0.634388	0.82
P14	1194	SB-505124	10	4.071797	0.81254	0.92625
P14	1194	SB-505124	10	3.850448	0.701664	0.905
P14	1194	SB-505124	10	5.783478	0.950972	0.983375
P14	1194	SB-505124	10	2.845879	0.86551	0.876125
P14	1194	SB-505124	10	2.68423	1.065115	0.8725
P14	1194	SB-505124	10	2.330525	0.90021	0.835
P14	1200	Fulvestrant	1	3.964126	1.04213	0.993237
P14	1200	Fulvestrant	1	3.504063	0.960548	0.983375
P14	1200	Fulvestrant	1	3.59786	0.978044	0.984738
P14	1200	Fulvestrant	1	3.663808	0.98355	0.932375
P14	1200	Fulvestrant	1	1.718323	0.871315	0.988488
P14	1218	JQ1	1	1.571794	1.084871	0.956125
P14	1218	JQ1	1	2.03367	1.029354	0.937375
P14	1218	JQ1	1	2.210442	1.1008	0.970875
P14	1218	JQ1	1	0.951457	0.99939	0.909875
P14	1218	JQ1	1	0.616351	1.063354	0.906125
P14	1218	JQ1	1	0.940478	0.962425	0.884875
P14	1239	YK 4-279	10	3.318814	1.077456	0.902375
P14	1239	YK 4-279	10	0.218428	1.249283	0.615
P14	1239	YK 4-279	10	0.812594	1.292733	0.68375
P14	1239	YK 4-279	10	0.149905	1.305633	0.65875
P14	1239	YK 4-279	10	0.582276	1.146583	0.58625
P14	1241	CHIR-99021	10	0.441865	0.814842	0.7075
P14	1241	CHIR-99021	10	0.711108	0.917384	0.67
P14	1241	CHIR-99021	10	0.977597	0.933719	0.62875
P14	1241	CHIR-99021	10	0.820995	1.200399	0.705
P14	1241	CHIR-99021	10	4.513443	1.014014	0.775
P14	1241	CHIR-99021	10	1.489355	1.146706	0.956125
P14	1242	(5Z)-7-Oxozeaenol	10	3.80114	0.888979	0.929875
P14	1242	(5Z)-7-Oxozeaenol	10	3.643173	1.087244	0.949875
P14	1242	(5Z)-7-Oxozeaenol	10	4.519879	0.907563	0.911125
P14	1242	(5Z)-7-Oxozeaenol	10	3.762707	0.773041	0.9
P14	1242	(5Z)-7-Oxozeaenol	10	4.884105	0.934377	0.963625
P14	1242	(5Z)-7-Oxozeaenol	10	3.216091	0.579866	0.815
P14	1248	FK866	1	3.632509	0.994383	0.991988
P14	1248	FK866	1	4.036387	0.998145	0.968625
P14	1248	FK866	1	2.75364	0.864694	0.993238
P14	1248	FK866	1	2.546199	0.905504	0.959875
P14	1248	FK866	1	3.222616	0.938026	0.978375
P14	1249	BMS-345541	10	4.846827	1.011404	0.942375
P14	1249	BMS-345541	10	4.142299	1.015835	0.932375
P14	1249	BMS-345541	10	3.97264	0.995872	0.969625
P14	1249	BMS-345541	10	1.995471	0.832201	0.79875
P14	1249	BMS-345541	10	4.434078	0.984667	0.951125
P14	1250	AZ960	10	1.280425	1.218593	0.73625
P14	1250	AZ960	10	0.784246	1.258993	0.6825
P14	1250	AZ960	10	1.09615	1.257264	0.67875
P14	1250	AZ960	10	1.924228	1.245278	0.57625
P14	1250	AZ960	10	0.124714	1.025283	0.73875
P14	1259	BMN-673	10	0.596793	0.965603	0.65875
P14	1259	BMN-673	10	0.48396	1.114193	0.65625
P14	1259	BMN-673	10	0.600951	0.992951	0.64875
P14	1259	BMN-673	10	0.56243	1.051491	0.65375
P14	1259	BMN-673	10	0.720397	0.913641	0.67125
P14	1263	UNC0642	0.5	3.660142	1.013227	0.974875
P14	1263	UNC0642	0.5	2.619538	0.866396	0.983375
P14	1263	UNC0642	0.5	2.861729	0.908073	0.994488
P14	1263	UNC0642	0.5	2.596206	1.01134	0.983488
P14	1263	UNC0642	0.5	3.378645	1.00413	0.993237
P14	1264	SGC0946	0.5	3.791063	1.033369	0.994712
P14	1264	SGC0946	0.5	3.681648	1.030863	0.991987
P14	1264	SGC0946	0.5	3.122317	0.997096	0.994488
P14	1264	SGC0946	0.5	2.248716	0.977803	0.961125
P14	1264	SGC0946	0.5	2.031578	0.876459	0.977125
P14	1268	XAV 939	5	5.550726	1.010008	0.991988
P14	1268	XAV 939	5	5.622209	0.963339	0.991988
P14	1268	XAV 939	5	5.890975	1.024369	0.993238
P14	1268	XAV 939	5	5.398189	0.983415	0.952375
P14	1268	XAV 939	5	5.428548	0.986758	0.988488
P14	1268	XAV 939	5	3.750803	0.963207	0.991987
P14	1372	GSK1120212/Tramatenib	1	-3.675404	0.949845	0.37
P14	1372	GSK1120212/Tramatenib	1	-3.957679	1.03149	0.5025
P14	1372	GSK1120212/Tramatenib	1	-2.775001	1.390349	0.31375
P14	1372	GSK1120212/Tramatenib	1	-2.910061	1.288151	0.47875
P14	1372	GSK1120212/Tramatenib	1	-3.460954	0.972283	0.2725
P14	1372	GSK1120212/Tramatenib	1	-4.356934	1.050227	0.4025
P14	1372	GSK1120212/Tramatenib	1	-1.597386	1.233278	0.62125
P14	1372	GSK1120212/Tramatenib	1	0.32413	0.912164	0.6575
P14	1372	GSK1120212/Tramatenib	1	-2.037555	1.213046	0.835
P14	1372	GSK1120212/Tramatenib	1	-0.837952	1.09008	0.646125
P14	1372	GSK1120212/Tramatenib	1	-1.916312	1.65732	0.7575
P14	1373	GSK2118436/Dabrafenib	10	1.846654	0.630927	0.72375
P14	1373	GSK2118436/Dabrafenib	10	3.73479	0.849653	0.76375
P14	1373	GSK2118436/Dabrafenib	10	2.611202	0.788276	0.8575
P14	1373	GSK2118436/Dabrafenib	10	6.305887	0.991829	0.993237
P14	1373	GSK2118436/Dabrafenib	10	5.348885	0.950518	0.991988
P14	1373	GSK2118436/Dabrafenib	10	6.116775	0.978003	0.984625
P14	1375	Temozolomide	30	3.61704	0.644916	0.921125
P14	1375	Temozolomide	30	2.413184	1.024517	0.8
P14	1375	Temozolomide	30	5.001349	1.062604	0.76
P14	1375	Temozolomide	30	5.763221	1.041911	0.970875
P14	1375	Temozolomide	30	3.944053	0.920202	0.88
P14	1504	PF-562271	10	1.219926	1.379293	0.748625
P14	1504	PF-562271	10	1.044934	1.16015	0.71625
P14	1504	PF-562271	10	4.695584	0.992543	0.965875
P14	1504	PF-562271	10	0.363993	1.015778	0.75625
P14	1504	PF-562271	10	1.548715	0.924736	0.62125
P14	1506	PAC-1	10	3.476489	1.137406	0.914875
P14	1506	PAC-1	10	4.026476	0.805084	0.92
P14	1506	PAC-1	10	4.830284	0.987453	0.969625
P14	1506	PAC-1	10	4.397582	0.866372	0.9125
P14	1506	PAC-1	10	3.982798	0.789655	0.942375
P14	1507	INCB-18424/Ruxolitinib	10	6.731023	1.071929	0.994712
P14	1507	INCB-18424/Ruxolitinib	10	6.29877	0.983835	0.993237
P14	1507	INCB-18424/Ruxolitinib	10	6.539404	1.021504	0.993237
P14	1507	INCB-18424/Ruxolitinib	10	5.298668	0.873336	0.991988
P14	1507	INCB-18424/Ruxolitinib	10	6.134158	0.996043	0.971125
P14	1510	OSI-906	2.5	2.407888	0.914979	0.915
P14	1510	OSI-906	2.5	4.085491	0.948781	0.929875
P14	1510	OSI-906	2.5	2.446549	0.804909	0.978375
P14	1510	OSI-906	2.5	4.15261	0.903993	0.991988
P14	1510	OSI-906	2.5	4.917017	0.990851	0.978375
P14	1549	AZD8931	5	-1.055396	0.800027	0.515
P14	1549	AZD8931	5	-2.75413	0.799626	0.31125
P14	1549	AZD8931	5	-2.3233	0.690679	0.3775
P14	1549	AZD8931	5	-2.623419	0.649564	0.34875
P14	1549	AZD8931	5	-1.202648	1.0282	0.51875
P14	1549	AZD8931	5	-2.60385	0.684323	0.355
P14	1560	BYL719	5	1.902177	1.020657	0.86
P14	1560	BYL719	5	4.970486	0.938506	0.991987
P14	1560	BYL719	5	5.486004	0.984094	0.982125
P14	1560	BYL719	5	4.265054	0.963422	0.954875
P14	1560	BYL719	5	3.961397	0.908823	0.970875
P14	1564	SCH772984	5	3.917662	0.935567	0.993237
P14	1564	SCH772984	5	6.054118	1.036755	0.956125
P14	1564	SCH772984	5	5.87364	1.029138	0.994712
P14	1564	SCH772984	5	2.232219	0.882222	0.88
